Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.util,TMUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Settings; SpotDetectorFactoryBase; DetectionUtils; TrackMate; SpotFeatureCalculator; TMUtils; EdgeFeatureCalculator; TrackFeatureCalculator
TrackMate,fiji.plugin.trackmate.util,TMUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
TrackMate,fiji.plugin.trackmate.util,WrapLayout,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util,ChartEporterExample,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.SelectableArguments,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: args; key; selected
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.SelectableArguments,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ArgumentVisitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Adder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Adder,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: name; help; key; required; units; defaultValue; argument; visible; inCLI
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: min; max
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.FlagAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.FlagAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: choices; mappeds
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Flag,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Flag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.PathArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.StringArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.AbstractStringArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.AbstractStringArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.IntArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.DoubleArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: choices; mappeds
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.ChoiceArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedValueArgument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: min; max
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.BoundedValueArgument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Argument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIConfigurator.Argument,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: visible; name; help; key; argument; inCLI; value; defaultValue; required; units
TrackMate,fiji.plugin.trackmate.util.cli,CliGuiBuilder.CliConfigPanel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.util.cli,CliGuiBuilder.CliConfigPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONDA_PATH_PREF_KEY; CONDA_ROOT_PREFIX_KEY; envMap; logger; COLOR; PERCENTAGE_PATTERN; INFO_PATTERN
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils.LoggerTailerListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: logger; COLOR; PERCENTAGE_PATTERN; INFO_PATTERN
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils.LoggerTailerListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CLIUtils.LoggerTailerListener,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; COLOR; PERCENTAGE_PATTERN; INFO_PATTERN
TrackMate,fiji.plugin.trackmate.util.cli,CommandCLIConfigurator.ExecutablePath,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.util.cli,CommandCLIConfigurator.ExecutablePath,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CommonTrackMateArguments,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CondaCLIConfigurator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEY_CONDA_ENV; condaEnv; envs
TrackMate,fiji.plugin.trackmate.util.cli,CondaCLIConfigurator.CondaEnvironmentCommand,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: envs
TrackMate,fiji.plugin.trackmate.util.cli,CondaCLIConfigurator.CondaEnvironmentCommand,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CondaExecutableCLIConfigurator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,CondaExecutableCLIConfigurator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CondaCLIConfigurator
TrackMate,fiji.plugin.trackmate.util.cli,CondaPathConfigCommand,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,TrackMateSettingsBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,ExampleCommandCLI,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.util.cli,ExampleCommandCLI,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CommandCLIConfigurator
TrackMate,fiji.plugin.trackmate.visualization,AbstractTrackMateModelView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SelectionChangeListener; TrackMateModelView; ModelChangeListener
TrackMate,fiji.plugin.trackmate.visualization,GlasbeyLut,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: colors; index
TrackMate,fiji.plugin.trackmate.visualization,ManualEdgeColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,ManualEdgePerSpotColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,ManualEdgePerSpotColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,ManualSpotPerEdgeColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,PerEdgeFeatureColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,PerSpotFeatureColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,PerSpotFeatureColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,PerTrackFeatureColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,RandomSpotColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGeneratorPerEdgeFeature,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,SpotColorGeneratorPerTrackFeature,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,UniformSpotColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,UniformTrackColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization,UniformTrackColorGenerator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackColorGenerator
TrackMate,fiji.plugin.trackmate.visualization,ViewFactory,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TrackMateModule
TrackMate,fiji.plugin.trackmate.visualization,WholeTrackFeatureColorGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,HyperStackDisplayer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: imp; spotOverlay; trackOverlay; editTool; KEY
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,HyperStackDisplayer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SpotEditTool; HyperStackDisplayer
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,HyperStackDisplayerFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,ModelEditActions,Feature Envy,The tool detected a instance of this smell because endMoveSpot is more interested in members of the type: Model
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,ModelEditActions,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.SpotEditToolParams,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: qualityThreshold; distanceTolerance; nFrames; stepwiseTimeBrowsing
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.SpotEditToolParams,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.MyLogger,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.MyLogger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView.SpotTableSelectionListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView.SpotTableSelectionListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.BranchTableSelectionListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: branchTable; model; selectionModel
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.BranchTableSelectionListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.Branch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.Branch,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: features; trackName; first; last; predecessors; successors
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableToolTipProvider,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: previousCol
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableToolTipProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableCellRenderer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: normalBorder; nf; serialVersionUID; defaultColoring; colorIcon
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableCellRenderer,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: normalBorder; nf; serialVersionUID; defaultColoring; colorIcon
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyColorEditor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: colorChooser; serialVersionUID; colorSetter
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyColorEditor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyLabelEditor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyLabelEditor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.SpotTableSelectionListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.SpotTableSelectionListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.EdgeTableSelectionListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.EdgeTableSelectionListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.TrackTableSelectionListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.TrackTableSelectionListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.table,TrackMateTableExample,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TrackSchemePopupMenu; TrackScheme; TrackSchemeFrame; InfoPane; TrackSchemeGraphComponent; TrackSchemeKeyboardHandler; TrackSchemeActions; TrackSchemeGraphLayout
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane.RowHeaderRenderer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane.RowHeaderRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,mxScaledLabelShape,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SHAPE_NAME
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,Feature Envy,The tool detected a instance of this smell because saveXmlPng is more interested in members of the type: TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: SmallFeaturePlotSelectionPanel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Feature Envy,The tool detected a instance of this smell because addEdgeManually is more interested in members of the type: JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Feature Envy,The tool detected a instance of this smell because selectTrack is more interested in members of the type: JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INFO_TEXT; Y_COLUMN_SIZE; X_COLUMN_SIZE; DEFAULT_CELL_WIDTH; DEFAULT_CELL_HEIGHT; DEFAULT_COLOR; DEFAULT_SIZE; TABLE_CELL_WIDTH; GRID_COLOR; DEFAULT_DO_DISPLAY_COSTS_ON_EDGES; DEFAULT_PAINT_DECORATION_LEVEL; DEFAULT_LINKING_ENABLED; DEFAULT_THUMBNAILS_ENABLED; KEY; gui; graph; graphLayout; doFireSelectionChangeEvent; doFireModelChangeEvent; rowLengths; unlaidSpotColumn; spotImageUpdater; stylist; doThumbnailCapture
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.CellRemovalListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
