Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,ModelEditActions,12,0,27,23,327,60,0,0,0.07407407407407407,1,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\ModelEditActions.java,53
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool,12,0,25,19,291,58,0,0,0.44,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\SpotEditTool.java,45
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.SpotEditToolParams,4,0,0,0,21,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\SpotEditTool.java,480
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditTool.MyLogger,0,0,0,0,18,0,0,1,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\SpotEditTool.java,514
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotEditToolConfigPanel,11,0,11,10,199,11,0,0,0.6363636363636364,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\SpotEditToolConfigPanel.java,62
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,SpotOverlay,7,0,6,3,161,29,0,0,0.0,1,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\SpotOverlay.java,53
TrackMate,fiji.plugin.trackmate.visualization.hyperstack,TrackOverlay,5,0,7,3,0,40,0,0,0.0,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\hyperstack\TrackOverlay.java,49
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView,7,0,13,13,174,23,0,1,0.3076923076923077,2,13,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\AllSpotsTableView.java,74
TrackMate,fiji.plugin.trackmate.visualization.table,AllSpotsTableView.SpotTableSelectionListener,0,0,0,0,16,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\AllSpotsTableView.java,349
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView,30,0,11,11,304,24,0,1,0.5454545454545454,1,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\BranchTableView.java,73
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.BranchTableSelectionListener,3,0,0,0,30,0,0,0,-1.0,0,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\BranchTableView.java,355
TrackMate,fiji.plugin.trackmate.visualization.table,BranchTableView.Branch,6,0,0,0,42,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\BranchTableView.java,405
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel,29,0,11,11,377,46,0,0,0.18181818181818182,5,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,78
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableToolTipProvider,1,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,482
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableModel,1,0,0,0,32,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,507
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyTableCellRenderer,5,0,0,0,55,0,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,571
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyColorEditor,3,0,0,0,43,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,649
TrackMate,fiji.plugin.trackmate.visualization.table,TablePanel.MyLabelEditor,1,0,0,0,14,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TablePanel.java,715
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView,9,0,18,17,0,41,0,1,0.2222222222222222,2,14,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TrackTableView.java,79
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.SpotTableSelectionListener,0,0,0,0,16,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TrackTableView.java,549
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.EdgeTableSelectionListener,0,0,0,0,16,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TrackTableView.java,576
TrackMate,fiji.plugin.trackmate.visualization.table,TrackTableView.TrackTableSelectionListener,0,0,0,0,22,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\table\TrackTableView.java,603
TrackMate,fiji.plugin.trackmate.visualization.table,ExportTableToCSVExample,0,0,1,1,15,1,0,0,-1.0,0,5,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\visualization\table\ExportTableToCSVExample.java,31
TrackMate,fiji.plugin.trackmate.visualization.table,TrackMateTableExample,0,0,1,1,13,1,0,0,-1.0,0,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\visualization\table\TrackMateTableExample.java,35
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane,10,0,20,15,225,39,0,1,0.3,1,7,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\InfoPane.java,72
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,InfoPane.RowHeaderRenderer,1,0,0,0,16,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\InfoPane.java,423
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,JGraphXAdapter,5,0,18,17,134,25,0,0,0.0,5,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\JGraphXAdapter.java,40
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,mxScaledLabelShape,1,1,2,1,32,5,0,0,0.0,3,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\mxScaledLabelShape.java,33
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SaveAction,3,0,5,3,160,23,0,0,0.4,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\SaveAction.java,65
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SmallFeaturePlotSelectionPanel,9,0,3,1,101,8,0,0,0.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\SmallFeaturePlotSelectionPanel.java,53
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotIconGrabber,1,0,4,4,101,11,0,0,0.0,2,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\SpotIconGrabber.java,48
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,SpotImageUpdater,4,0,2,2,34,3,0,0,0.0,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\SpotImageUpdater.java,29
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,24,3,40,33,755,120,0,2,0.175,19,11,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackScheme.java,68
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.CellRemovalListener,0,0,0,0,36,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackScheme.java,928
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.SelectionChangeListener,0,0,0,0,8,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackScheme.java,996
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,17,0,21,18,269,25,0,0,0.2857142857142857,1,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,60
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.PanAction,4,0,0,0,18,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,189
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.ResetZoomAction,2,0,0,0,11,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,218
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.HomeAction,2,0,0,0,46,0,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,239
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EndAction,2,0,0,0,46,0,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,305
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EditAction,2,0,0,0,52,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeActions.java,371
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,0,0,5,5,17,5,0,0,-1.0,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeFactory.java,39
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,7,0,9,6,90,17,0,0,0.2222222222222222,2,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeFrame.java,46
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,11,0,16,14,412,75,0,0,0.625,9,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeGraphComponent.java,64
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.TopLeftCorner,1,0,0,0,17,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeGraphComponent.java,450
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.ColumnHeader,1,0,0,0,117,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeGraphComponent.java,475
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.RowHeader,1,0,0,0,54,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeGraphComponent.java,661
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,6,0,5,4,145,23,0,0,0.0,1,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeGraphLayout.java,55
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,8,0,10,8,110,11,0,0,0.0,1,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeKeyboardHandler.java,39
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,5,0,31,18,245,54,0,0,0.0,1,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemePopupMenu.java,48
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeStylist,14,0,5,4,123,12,0,0,0.0,2,7,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeStylist.java,51
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeSvgCanvas,0,0,4,4,152,26,0,0,-1.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeSvgCanvas.java,34
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeToolbar,2,0,13,12,170,17,0,0,0.0,0,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\TrackSchemeToolbar.java,54
TrackMate,fiji.plugin.trackmate.visualization.trackscheme.utils,SearchBar,8,0,7,4,120,8,0,0,0.0,2,3,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\utils\SearchBar.java,47
TrackMate,fiji.plugin.trackmate.visualization.trackscheme.utils,SearchBar.SearchAction,2,0,0,0,57,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\visualization\trackscheme\utils\SearchBar.java,141
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,8,0,4,4,92,16,0,0,0.0,0,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeTargetAnalyzerTest.java,40
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest.TestEdgeTargetAnalyzer,2,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeTargetAnalyzerTest.java,177
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,8,0,4,4,103,17,0,0,0.0,0,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeTimeAndLocationAnalyzerTest.java,42
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest.TestEdgeTimeLocationAnalyzer,2,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeTimeAndLocationAnalyzerTest.java,197
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,8,0,4,4,92,17,0,0,0.0,0,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeVelocityAnalyzerTest.java,40
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest.TestEdgeVelocityAnalyzer,2,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\features\edge\EdgeVelocityAnalyzerTest.java,183
TrackMate,fiji.plugin.trackmate.interactivetests,ConcurrentSpotTestDrive,0,0,1,1,35,6,0,0,-1.0,0,7,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\ConcurrentSpotTestDrive.java,36
TrackMate,fiji.plugin.trackmate.interactivetests,DogDetectorPerformance,0,0,6,1,157,25,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\DogDetectorPerformance.java,39
TrackMate,fiji.plugin.trackmate.interactivetests,GraphTest,0,0,5,3,112,12,0,0,-1.0,1,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\GraphTest.java,36
TrackMate,fiji.plugin.trackmate.interactivetests,HyperStackDisplayerTestDrive,0,0,1,1,19,1,0,0,-1.0,0,8,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\HyperStackDisplayerTestDrive.java,40
TrackMate,fiji.plugin.trackmate.interactivetests,LogDetectorPerformance,0,0,6,1,157,25,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\LogDetectorPerformance.java,39
TrackMate,fiji.plugin.trackmate.interactivetests,NNTrackerTest,0,0,1,1,31,3,0,0,-1.0,0,8,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\NNTrackerTest.java,43
TrackMate,fiji.plugin.trackmate.interactivetests,SpotFeatureGrapherExample,0,0,2,1,53,6,0,0,-1.0,0,10,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\SpotFeatureGrapherExample.java,46
TrackMate,fiji.plugin.trackmate.interactivetests,SpotNeighborhoodTest,0,0,1,1,25,3,0,0,-1.0,0,3,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\SpotNeighborhoodTest.java,35
TrackMate,fiji.plugin.trackmate.interactivetests,SubpixelLocalizationBugTest,0,0,6,5,108,13,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\SubpixelLocalizationBugTest.java,43
TrackMate,fiji.plugin.trackmate.interactivetests,TmXmlReaderTestDrive,0,0,1,1,13,1,0,0,-1.0,0,10,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\TmXmlReaderTestDrive.java,40
TrackMate,fiji.plugin.trackmate.interactivetests,TrackLayoutTest,0,0,1,1,7,1,0,0,-1.0,0,4,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\TrackLayoutTest.java,29
TrackMate,fiji.plugin.trackmate.interactivetests,TrackSchemeTestDrive,0,0,1,1,17,1,0,0,-1.0,0,7,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\interactivetests\TrackSchemeTestDrive.java,37
TrackMate,fiji.plugin.trackmate.tracking.sparselap,DefaultCostMatrixCreatorExample,0,0,1,1,35,4,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\tracking\sparselap\DefaultCostMatrixCreatorExample.java,35
TrackMate,fiji.plugin.trackmate.tracking.sparselap,SparseLAPTrackerExample,0,0,1,1,37,2,0,0,-1.0,0,9,D:\Mency\ASDC\TrackMate\src\test\java\fiji\plugin\trackmate\tracking\sparselap\SparseLAPTrackerExample.java,64
