Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getFeatureModel; fiji.plugin.trackmate.FeatureModel.declareTrackFeatures
TrackMate,fiji.plugin.trackmate,Logger,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_LOGGER (154)
TrackMate,fiji.plugin.trackmate,Logger.StringBuilderLogger,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate,Logger.SlaveLogger,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
TrackMate,fiji.plugin.trackmate,ManualTrackingPlugIn,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
TrackMate,fiji.plugin.trackmate,Model,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,Model,Law of Demeter violation,The tool detected the smell in this method (copy) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.from
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getDepthFirstIterator
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgesOf
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgesOf
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate,SelectionModel,Law of Demeter violation,The tool detected the smell in this method (selectTrack) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate,Settings,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.providers.SpotAnalyzerProvider; fiji.plugin.trackmate.providers.SpotMorphologyAnalyzerProvider
TrackMate,fiji.plugin.trackmate,Settings,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
TrackMate,fiji.plugin.trackmate,Spot,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IDcounter (65)
TrackMate,fiji.plugin.trackmate,SpotRoi,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,TrackMate,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.features.TrackFeatureCalculator; fiji.plugin.trackmate.features.SpotFeatureCalculator; fiji.plugin.trackmate.features.EdgeFeatureCalculator; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,TrackMate,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
TrackMate,fiji.plugin.trackmate,TrackMate,Law of Demeter violation,The tool detected the smell in this method (execTrackFiltering) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDs
TrackMate,fiji.plugin.trackmate,TrackMate,Law of Demeter violation,The tool detected the smell in this method (execTrackFiltering) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.TrackMateModelView; fiji.plugin.trackmate.TrackMate
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,Law of Demeter violation,The tool detected the smell in this method (createDisplaySettings) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.gui.displaysettings.DisplaySettings.copy; fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO.readUserDefault
TrackMate,fiji.plugin.trackmate,TrackMateRunner,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.visualization.TrackMateModelView; fiji.plugin.trackmate.io.TmXmlWriter
TrackMate,fiji.plugin.trackmate,TrackMateRunner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
TrackMate,fiji.plugin.trackmate,ModelTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
TrackMate,fiji.plugin.trackmate,ModelTest,Law of Demeter violation,The tool detected the smell in this method (testTrackVisibility) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.addEdge
