Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TrackMate,fiji.plugin.trackmate,Spot,squareDistanceTo,8,2,1,436,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,localize,4,2,1,554,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,localize,4,2,1,562,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,getFloatPosition,3,1,1,570,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,getDoublePosition,3,1,1,576,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,featureComparator,12,3,1,586,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,compare,6,3,2,599,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,Spot,compare,3,1,2,628,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,SpotCollection,3,1,0,83,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,search,4,3,1,95,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,toString,6,2,0,118,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,add,10,2,2,133,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,remove,5,2,2,159,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,setVisible,23,4,1,180,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate,SpotCollection,run,4,2,0,197,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,filter,34,6,1,222,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate,SpotCollection,run,16,4,0,241,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,filter,34,6,1,282,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate,SpotCollection,run,16,4,0,301,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,getClosestSpot,15,5,3,343,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,getSpotAt,16,5,3,381,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,getNSpots,14,4,1,422,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,getNSpots,14,4,2,451,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,iterator,4,2,1,486,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,iterator,6,3,2,503,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,iterable,3,1,1,526,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,iterable,4,2,2,540,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,put,8,2,2,566,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,firstKey,4,2,0,588,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,lastKey,4,2,0,600,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,keySet,3,1,0,612,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,clear,3,1,0,634,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,setNumThreads,3,1,0,646,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,setNumThreads,3,1,1,652,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,getNumThreads,3,1,0,658,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,crop,9,4,0,876,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollection,hasNext,3,1,0,942,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,next,3,1,0,948,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,remove,2,1,0,954,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,fromCollection,13,3,1,963,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollection,fromMap,5,1,1,990,0,,
TrackMate,fiji.plugin.trackmate,SpotCollection,isVisible,3,1,1,1007,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotRoi,SpotRoi,4,1,2,50,0,,
TrackMate,fiji.plugin.trackmate,SpotRoi,copy,3,1,0,56,0,,
TrackMate,fiji.plugin.trackmate,SpotRoi,toPolygonX,8,2,4,61,0,,
TrackMate,fiji.plugin.trackmate,SpotRoi,toPolygonY,8,2,4,85,0,,
TrackMate,fiji.plugin.trackmate,SpotRoi,sample,3,1,2,109,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotRoi,sample,7,1,5,114,0,fiji.plugin.trackmate.SpotRoi,fiji.plugin.trackmate.SpotRoi
TrackMate,fiji.plugin.trackmate,SpotRoi,radius,3,1,0,123,0,fiji.plugin.trackmate.SpotRoi,fiji.plugin.trackmate.SpotRoi
TrackMate,fiji.plugin.trackmate,SpotRoi,area,3,1,0,128,0,fiji.plugin.trackmate.SpotRoi,fiji.plugin.trackmate.SpotRoi
TrackMate,fiji.plugin.trackmate,SpotRoi,scale,11,2,1,133,0,,
TrackMate,fiji.plugin.trackmate,SpotRoi,createSpot,13,1,3,147,0,fiji.plugin.trackmate.SpotRoi,fiji.plugin.trackmate.SpotRoi; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotRoi,centroid,15,2,2,171,0,fiji.plugin.trackmate.SpotRoi,fiji.plugin.trackmate.SpotRoi
TrackMate,fiji.plugin.trackmate,SpotRoi,signedArea,6,2,2,190,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,TrackMate,8,2,1,107,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,TrackMate,TrackMate,7,2,2,118,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,TrackMate,3,1,0,128,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,getModel,3,1,0,137,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,getSettings,3,1,0,142,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,computeSpotFeatures,19,4,1,151,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.features.SpotFeatureCalculator
TrackMate,fiji.plugin.trackmate,TrackMate,computeEdgeFeatures,19,4,1,192,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.features.EdgeFeatureCalculator
TrackMate,fiji.plugin.trackmate,TrackMate,computeTrackFeatures,19,4,1,232,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.features.TrackFeatureCalculator; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackMate
TrackMate,fiji.plugin.trackmate,TrackMate,execTracking,33,7,0,267,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.tracking.SpotImageTrackerFactory; fiji.plugin.trackmate.tracking.SpotTracker; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.tracking.SpotTrackerFactory
TrackMate,fiji.plugin.trackmate,TrackMate,execDetection,32,7,0,331,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.detection.SpotDetectorFactoryBase; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate,TrackMate,processGlobal,45,11,3,400,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.detection.SpotGlobalDetectorFactory
TrackMate,fiji.plugin.trackmate,TrackMate,processFrameByFrame,93,16,3,478,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.detection.SpotDetectorFactory; fiji.plugin.trackmate.TrackMateModule; fiji.plugin.trackmate.util.Threads
TrackMate,fiji.plugin.trackmate,TrackMate,call,40,11,0,518,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.detection.SpotDetectorFactory; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,TrackMate,execInitialSpotFiltering,10,1,0,641,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,TrackMate,execSpotFiltering,8,2,1,680,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate,TrackMate,execTrackFiltering,34,8,1,711,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate,TrackMate,toString,3,1,0,761,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,checkInput,15,4,0,771,0,fiji.plugin.trackmate.Settings,fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate,TrackMate,getErrorMessage,3,1,0,792,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,process,18,16,0,798,0,fiji.plugin.trackmate.TrackMate,fiji.plugin.trackmate.TrackMate
TrackMate,fiji.plugin.trackmate,TrackMate,getNumThreads,3,1,0,842,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,setNumThreads,3,1,0,848,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,setNumThreads,3,1,1,854,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,getProcessingTime,3,1,0,860,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,getName,3,1,0,868,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,setName,3,1,1,874,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,isCanceled,3,1,0,882,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,cancel,6,1,1,888,0,,
TrackMate,fiji.plugin.trackmate,TrackMate,getCancelReason,3,1,0,897,0,,
TrackMate,fiji.plugin.trackmate,TrackMateModule,getInfoText,0,1,0,71,0,,
TrackMate,fiji.plugin.trackmate,TrackMateModule,getIcon,0,1,0,79,0,,
TrackMate,fiji.plugin.trackmate,TrackMateModule,getKey,0,1,0,86,0,,
TrackMate,fiji.plugin.trackmate,TrackMateModule,getName,0,1,0,93,0,,
TrackMate,fiji.plugin.trackmate,TrackMateModule,forbidMultithreading,3,1,0,100,0,,
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,run,37,6,1,49,0,fiji.plugin.trackmate.TrackMatePlugIn,fiji.plugin.trackmate.TrackMatePlugIn; fiji.plugin.trackmate.visualization.TrackMateModelView; fiji.plugin.trackmate.gui.GuiUtils; fiji.plugin.trackmate.gui.wizard.WizardSequence
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,createSequence,3,1,3,106,0,,
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,createModel,5,1,1,121,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,createSettings,5,1,1,139,0,fiji.plugin.trackmate.io.SettingsPersistence,fiji.plugin.trackmate.io.SettingsPersistence; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,createTrackMate,10,2,2,158,0,fiji.plugin.trackmate.util.TMUtils,fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,createDisplaySettings,3,1,0,185,0,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate,TrackMatePlugIn,main,4,1,1,190,0,fiji.plugin.trackmate.TrackMatePlugIn,fiji.plugin.trackmate.TrackMatePlugIn
TrackMate,fiji.plugin.trackmate,TrackMateRunner,run,190,26,1,204,0,fiji.plugin.trackmate.TrackMatePlugIn,fiji.plugin.trackmate.TrackMatePlugIn; fiji.plugin.trackmate.visualization.TrackMateModelView; fiji.plugin.trackmate.gui.wizard.WizardPanelDescriptor; fiji.plugin.trackmate.gui.wizard.WizardSequence; fiji.plugin.trackmate.io.TmXmlWriter; fiji.plugin.trackmate.TrackMateRunner; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.gui.GuiUtils; fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.gui.components.LogPanel; fiji.plugin.trackmate.action.ExportTracksToXML; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate,TrackMateRunner,prepareDetectorParsableArguments,17,1,0,533,0,,
TrackMate,fiji.plugin.trackmate,TrackMateRunner,prepareTrackerParsableArguments,12,1,0,577,0,,
TrackMate,fiji.plugin.trackmate,TrackMateRunner,prepareTrackFiltersParsableArguments,6,1,0,610,0,,
TrackMate,fiji.plugin.trackmate,TrackMateRunner,main,4,1,1,685,0,fiji.plugin.trackmate.TrackMateRunner,fiji.plugin.trackmate.TrackMateRunner
TrackMate,fiji.plugin.trackmate,TrackMateService,initialize,3,1,0,39,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,TrackModel,3,1,0,151,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,TrackModel,4,1,1,156,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModel,setGraph,6,2,1,167,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModel,clear,3,1,0,185,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModel,from,33,9,5,193,0,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModel,addSpot,3,1,1,275,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,removeSpot,3,1,1,280,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,addEdge,7,4,3,285,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,removeEdge,3,1,2,299,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,removeEdge,3,1,1,304,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,setEdgeWeight,4,1,2,309,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,setVisibility,3,1,2,315,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,copy,18,4,3,328,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,containsEdge,3,1,2,377,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getEdge,3,1,2,393,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,edgesOf,4,2,1,409,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,edgeSet,3,1,0,427,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,vertexSet,3,1,0,442,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getEdgeSource,3,1,1,457,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getEdgeTarget,3,1,1,471,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getEdgeWeight,3,1,1,485,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,isVisible,3,1,1,504,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,trackIDs,7,4,1,518,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,unsortedTrackIDs,6,4,1,540,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,name,3,1,1,562,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,setName,3,1,2,574,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,trackEdges,3,1,1,587,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,trackSpots,3,1,1,599,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,nTracks,6,4,1,611,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,trackIDOf,3,1,1,624,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,trackIDOf,3,1,1,637,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,init,19,3,1,655,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,echo,25,6,0,692,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getDepthFirstIterator,4,2,2,735,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getSortedDepthFirstIterator,4,2,3,757,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,getDirectedNeighborIndex,5,1,0,783,0,,
TrackMate,fiji.plugin.trackmate,TrackModel,dijkstraShortestPath,7,2,2,790,0,,
TrackMate,fiji.plugin.trackmate,ModelTest,testTrackVisibility,79,2,0,38,1,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,testTrackNumber,41,1,0,153,1,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,testTrackModelChangeEvent,86,7,0,211,1,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,ModelTest,modelChanged,11,3,1,223,0,fiji.plugin.trackmate.ModelChangeEvent,fiji.plugin.trackmate.ModelChangeEvent
TrackMate,fiji.plugin.trackmate,ModelTest,modelChanged,13,3,1,282,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,modelChanged,11,3,1,333,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.ModelChangeEvent; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,testRemovingWholeTracksAtOnce,56,10,0,369,1,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.ModelChangeEvent
TrackMate,fiji.plugin.trackmate,ModelTest,modelChanged,14,3,1,404,0,fiji.plugin.trackmate.ModelChangeEvent,fiji.plugin.trackmate.ModelChangeEvent
TrackMate,fiji.plugin.trackmate,ModelTest,exampleManipulation,84,4,0,439,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate,ModelTest,main,3,1,1,537,0,,
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,setUp,16,3,0,54,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testCrop,7,1,0,84,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testAdd,16,4,0,94,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testRemove,24,5,0,120,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testIsVisible,19,5,0,159,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testFilter,6,1,0,190,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testFilters,8,1,0,201,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testGetClosestSpot,11,2,0,217,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testGetSpotAt,15,2,0,236,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testGetNSpots,6,1,0,267,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testGetNSpotsInt,8,2,0,277,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testIterator,34,6,0,290,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testIteratorFrame,33,5,0,339,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testPut,25,4,0,383,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testFirstKey,11,2,0,427,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testLastKey,11,2,0,448,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,testKeySet,3,1,0,469,1,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate,SpotCollectionTest,isVisible,3,1,1,475,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate,TestCopy,main,24,2,1,41,0,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO; fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.gui.wizard.WizardSequence; fiji.plugin.trackmate.visualization.hyperstack.HyperStackDisplayer; fiji.plugin.trackmate.gui.wizard.TrackMateWizardSequence
TrackMate,fiji.plugin.trackmate,TrackMatePluginTest,testTrackMateRegistration,8,1,0,38,1,,
TrackMate,fiji.plugin.trackmate,TrackModelTest,testBuildingTracks,20,5,0,43,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModelTest,testConnectingTracks,31,5,0,73,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModelTest,testBreakingTracksBySpots,25,6,0,117,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModelTest,testBreakingTracksByEdges,25,5,0,155,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModelTest,testVisibility,32,9,0,192,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate,TrackModelTest,testVisibilityMerge,25,4,0,239,1,fiji.plugin.trackmate.TrackModel,fiji.plugin.trackmate.TrackModel
